id,source,tokens,labels,nested-labels,ds_type
804,http://www.szon.de/news/lifestyle/promi-geburtstag/200711240786.html?_from=rss [2007-11-25] ,"['Ich', 'konnte', 'über', 'diesen', 'Film', 'nicht', 'lachen', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",train
805,http://de.wikipedia.org/wiki/Évian-les-Bains [2009-12-05] ,"['Der', 'Betrieb', 'der', '„', 'Funiculaire', '“', 'endete', '1969', 'und', 'wurde', '2002', 'nach', 'umfangreichen', 'Renovierungsarbeiten', 'wieder', 'aufgenommen', '.']","['O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",train
806,http://www.zeit.de/2009/01/SM-Graw [2009-01-05] ,"['Außerdem', 'ist', 'das', ',', 'was', 'aus', 'ihrem', 'Buch', 'spricht', ',', 'diese', 'Kritik', ',', 'die', 'nicht', 'kritisch', 'sein', 'will', ',', 'keineswegs', 'nur', 'von', 'ihr', 'zu', 'vernehmen', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",train
807,http://de.wikipedia.org/wiki/Liste_der_von_den_Vereinten_Nationen_nicht_als_selbstständige_Staaten_anerkannten_Gebiete [2010-01-10] ,"['Seit', '1991', 'besteht', 'ein', 'von', 'der', 'UN', 'überwachter', 'Waffenstillstand', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",train
808,http://de.wikipedia.org/wiki/Die_Kolonie_der_unerfüllten_Träume [2008-10-05] ,"['Joe', 'lernt', 'Clara', 'kennen', '.']","['B-PER', 'O', 'B-PER', 'O', 'O']","['O', 'O', 'O', 'O', 'O']",train
809,http://de.wikipedia.org/wiki/Joseph_Perles [2009-11-19] ,"['Unter', 'seiner', 'Verwaltung', 'wuchs', 'sie', 'jedoch', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O']",train
810,http://docma.info/Neu-in-Adobe-Illustr.7752.0.html [2010-06-03] ,"['PerspektivrasterDie', 'große', 'Neuerung', 'in', 'Illustrator', 'CS5', 'ist', 'das', 'Perspektivraster', '.']","['O', 'O', 'O', 'O', 'B-OTH', 'I-OTH', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",train
811,http://de.wikipedia.org/wiki/Geschichte_Mutterstadts [2010-01-15] ,"['Es', 'wurde', 'eine', 'Liste', 'von', '25', 'Bürger', 'aufgestellt', ',', 'die', 'hartnäckige', 'Gegner', 'der', 'Autonomen', 'Pfalz', 'waren', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-OTH', 'I-OTH', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O']",train
812,http://de.wikipedia.org/wiki/Valdivia_(1886) [2009-11-26] ,"['Es', 'verkehrte', 'als', 'Fracht-', 'und', 'Auswandererschiff', 'zwischen', 'Hamburg', 'und', 'den', 'Westindischen', 'Inseln', 'und', 'Südamerika', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'B-LOC', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",train
813,http://de.wikipedia.org/wiki/Dunst_(Atmosphäre) [2009-07-09] ,"['Ab', 'einer', 'Sichtweite', 'von', 'acht', 'und', 'mehr', 'Kilometern', 'ist', 'die', 'Trübung', 'zu', 'schwach', 'um', 'noch', 'von', 'Dunst', 'zu', 'sprechen', ',', 'wobei', 'man', 'diese', 'Grenze', 'in', 'manchen', 'Fällen', 'schon', 'bei', 'einer', 'Sichtweite', 'von', '5', 'km', 'ansetzt', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",train
814,http://de.wikipedia.org/wiki/Defa-spektrum [2009-12-02] ,"['Ihre', 'Hauptaufgabe', 'ist', 'der', 'Vertrieb', 'der', 'von', 'der', 'DEFA-Stiftung', 'verwalteten', 'Dokumentarfilmarchive', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",train
815,http://de.wikipedia.org/wiki/Dagon [2009-12-30] ,"['In', 'den', 'Namen', 'wird', 'der', 'Name', 'des', 'Gottes', 'syllabisch', 'geschrieben', ',', 'im', 'Gegensatz', 'zur', 'sonstigen', 'Praxis', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",train
816,http://de.wikipedia.org/wiki/Die_drei_Fragezeichen_(Hörspiel) [2010-01-12] ,"['Außerdem', 'enthält', 'die', 'Edition', 'Outtakes', 'aus', 'den', 'Studiosessions', 'verschiedener', 'Folgen', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",train
817,http://de.wikipedia.org/wiki/Lusitaner [2010-01-13] ,"['„', 'falcata', '“', 'Eisernes', 'iberisches', 'Krummschwert', 'Unterwerfung', 'durch', 'die', 'Römer', 'Die', 'Lusitaner', 'werden', 'von', 'Livius', 'im', 'Jahr', '218', 'v', '.', 'Chr', '.', 'erstmals', 'als', 'karthagische', 'Söldner', 'erwähnt', '.']","['O', 'O', 'O', 'O', 'B-OTHderiv', 'O', 'O', 'O', 'O', 'B-LOCderiv', 'O', 'B-LOCderiv', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'B-LOCderiv', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",train
818,spiegel.de vom 24.06.2005 [2005-06-24] ,"['Am', 'Kaffee', 'zeigt', 'sich', ',', 'wie', 'viel', 'das', 'Geld', 'noch', 'wert', 'ist', ':', 'Während', 'an', 'türkischen', 'Stränden', 'die', 'Tasse', 'für', '1,17', 'Euro', 'serviert', 'wird', ',', 'erhält', 'der', 'Kellner', 'in', 'Saint-Tropez', '3,48', 'Euro', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCderiv', 'O', 'O', 'O', 'O', 'O', 'B-OTH', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-OTH', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",train
819,http://de.wikipedia.org/wiki/Levi_Strauss_&_Co. [2010-01-02] ,"['Die', 'Firma', 'konnte', 'sich', 'hier', 'bis', 'in', 'die', '1990er-Jahre', 'hinein', ',', 'als', 'Jeansverkäufe', 'in', 'eine', 'Nachfrageschwäche', 'gerieten', ',', 'eines', 'konstanten', 'Wachstums', 'erfreuen', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",train
820,http://feeds.cash.ch/c/32619/f/501852/s/a56a39e/l/0L0Scash0Bch0Cnews0Calle0Crss0Cdemag0Icranes0Iwartet0Itrotz0Iauftragsplus0Iweiter0Iauf0Itrendwende0Iaf0E90A49370E448/story01.htm [2010-05-05] ,"['Der', 'Ordereingang', 'lag', 'dann', 'auch', 'über', 'dem', 'Wert', 'des', 'Vorquartals-', 'und', 'dem', 'des', 'Vorjahres', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",train
821,"http://www.spiegel.de/reise/aktuell/0,1518,603202,00.html#ref=rss [2009-01-23] ","['Der', 'Beamte', 'fand', 'das', 'allerdings', 'nicht', 'sonderlich', 'komisch', '-', 'wie', 'ein', 'Video', 'beweist', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",train
822,"http://www.schwaebische.de/deutschland+welt/kultur/theaterwelt_artikel,-Theater-im-Gericht-Die-Tochter-hatte-Herrenverkehr-_arid,4107589.html?et_cid=2&et_lid=2 [2010-06-02] ","['Mit', 'Kavalieren', 'hatte', 'sie', 'ihre', 'Tochter', 'verkuppelt', 'und', 'Geld', 'für', 'den', 'unsittlichen', 'Verkehr', 'kassiert', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",train
823,http://www.volksstimme.de/vsm/nachrichten/sachsen_anhalt/?&em_cnt=172719 [2006-10-13] ,"['Alle', 'Lottofreunde', 'sollten', 'sich', 'Heft', 'und', 'Bleistift', 'mit', 'in', 'die', 'Vorstellung', 'nehmen', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",train
824,http://de.wikipedia.org/wiki/Bernd_Nickel [2009-11-13] ,"['Sein', 'Comeback', 'feierte', 'er', 'am', '26.', 'Mai', '1979', 'beim', 'DFB-Pokalspiel', 'gegen', 'RW', 'Oberhausen', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGpart', 'O', 'B-ORG', 'I-ORG', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O']",train
825,http://de.wikipedia.org/wiki/BMW_Hydrogen_7 [2009-12-30] ,"['Das', 'Triebwerk', 'des', 'Hydrogen', '7', 'leistet', 'letztendlich', '191', 'kW', '(', '260', 'PS', ')', 'und', 'hat', 'ein', 'Drehmoment', 'von', '390', 'Nm', '(', 'zum', 'Vergleich', ',', 'der', '„', 'normale', '“', '760i', 'leistet', '327', 'kW/445', 'PS', 'und', '600', 'Nm', ')', '.']","['O', 'O', 'O', 'B-OTH', 'I-OTH', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-OTH', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",train
826,handelsblatt.com vom 20.09.2006 [2006-09-20] ,"['Mikael', 'Jåfs', ',', 'Branchenanalyst', 'beim', 'Börsenmakler', 'Chevreuz', 'in', 'Stockholm', ',', 'spricht', 'von', 'einer', '""', 'dramatischen', 'Verbesserung', '""', 'für', 'die', 'Holzindustrie', 'in', 'den', 'vergangenen', 'Monaten', '.']","['B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",train
827,http://de.wikipedia.org/wiki/Die_freudlose_Gasse [2009-10-02] ,"['Der', 'erste', 'Versuch', 'geht', 'auf', 'Enno', 'Patalas', 'zurück', ',', 'der', 'im', 'Jahr', '1989', 'im', 'Münchener', 'Filmmuseum', 'aus', 'drei', 'erhaltenen', 'Kopien', 'des', 'Films', 'eine', 'Fassung', 'zusammengeschnitten', 'hat', ',', 'die', 'sich', 'eng', 'am', 'Drehbuch', 'Mark', 'Sorkins', 'orientierte', '.']","['O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCderiv', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",train
828,http://www.n-tv.de/761909.html [2007-02-03] ,"['Dass', 'der', 'Einstand', 'von', 'Mineiro', 'so', 'verläuft', ',', 'das', 'kann', 'niemand', 'ahnen', '.']","['O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",train
829,http://www.mopo.de/2009/20090812/sport/sportmix/badoer_schumacher_will_mir_zur_seite_stehen.html [2009-08-12] ,"['""', 'Seitdem', 'ich', 'ein', 'kleines', 'Kind', 'war', ',', 'wollte', 'ich', 'für', 'Ferrari', 'fahren', '.', '""']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",train
830,wz-newsline.de vom 18.09.2006 [2006-09-18] ,"['Wegen', 'Totschlags', 'wurde', 'damals', 'ein', '18', 'Jahre', 'alter', 'Ukrainer', 'zu', 'acht', 'Jahren', 'Haft', 'verurteilt', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCderiv', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",train
831,http://www.profil.at/articles/1031/560/280395_s4/joerg-haiders-geldgeschaefte-diktator-saddam-hussein.html [2011-01-20] ,"['Dr', '.', 'Haider', 'kann', 'leider', 'nichts', 'mehr', 'sagen', '.', 'bin', 'gespannt', 'welche', 'haarsträubende', 'Geschichte', 'als', 'nächstes', 'kommt', '.']","['O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",train
832,http://de.wikipedia.org/wiki/Liste_der_Ehrenbürger_von_Miltenberg [2009-05-02] ,"['Für', 'seine', 'Verdienste', 'um', 'das', 'kulturelle', 'Leben', 'der', 'Stadt', 'wurde', 'er', 'zum', 'Ehrenbürger', 'ernannt', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",train
833,http://de.wikipedia.org/wiki/Richie_McCaw [2009-12-06] ,"['2005', 'wurde', 'er', 'auch', 'zum', 'Kapitän', 'der', 'Crusaders', 'ernannt', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",train
834,http://de.wikipedia.org/wiki/Ann_Vickers [2009-08-13] ,"['In', 'einem', 'ersten', 'Entwurf', 'heiratet', 'Ann', 'den', 'Offizier', 'und', 'beginnt', 'während', 'der', 'Ehe', 'ein', 'Verhältnis', 'mit', 'Barney', '.']","['O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",train
835,http://de.wikipedia.org/wiki/Liste_der_Straßen_in_Innsbruck [2010-01-06] ,"['Archenweg', ',', 'KG', 'Amras', ':Er', 'verläuft', 'als', 'Verlängerung', 'der', 'Roßaugasse', 'parallel', 'zum', 'Inn', ',', 'am', 'Baggersee', 'vorbei', '.']","['B-LOC', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",train
836,http://de.wikipedia.org/wiki/Ückeritz [2010-01-05] ,"['Die', 'auf', 'etwa', 'zehn', 'Hektar', 'verbliebene', 'Campingstadt', 'ist', 'immer', 'noch', 'eine', 'infrastrukturell', 'autarke', 'Enklave', 'abseits', 'des', 'historischen', 'Ortes', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",train
837,http://de.wikipedia.org/wiki/Silbach [2009-12-20] ,"['1964', 'erfolgt', 'ein', 'großer', 'Anbau', 'und', 'der', 'Bau', 'eines', 'Kirchturms', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",train
838,http://de.wikipedia.org/wiki/Stockschießen [2010-01-11] ,"['Die', 'Ringe', 'zählen', 'von', 'außen', 'nach', 'innen', '2', ',', '4', ',', '6,', '8', 'und', '10', 'Punkte', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",train
839,http://de.wikipedia.org/wiki/Die_Feuer_von_Troia [2009-11-06] ,"['Für', 'ihren', 'Vater', 'ist', 'sie', 'im', 'Grunde', 'weniger', 'wert', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",train
840,http://de.wikipedia.org/wiki/Agora_(Athen) [2009-11-20] ,"['Im', 'Jahre', '146', 'v', '.', 'Chr', '.', 'besiegte', 'der', 'römische', 'General', 'Lucius', 'Mummius', 'den', 'Achäischen', 'Bund', 'und', 'Griechenland', 'wurde', 'zur', 'römischen', 'Provinz', 'erklärt', '.']","['O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'B-LOCderiv', 'O', 'B-PER', 'I-PER', 'O', 'B-ORG', 'I-ORG', 'O', 'B-LOC', 'O', 'O', 'B-LOCderiv', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGderiv', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",train
841,http://www.faz.net/s/RubD16E1F55D21144C4AE3F9DDF52B6E1D9/Doc~E7B2FF4E5498843A7B22EA6A03352FACC~ATpl~Ecommon~Scontent.html?rss_wirtschaft [2008-06-25] ,"['Außerdem', 'muss', 'der', 'Aufsichtsratsvorsitzende', 'der', 'DZ', 'Bank', ',', 'Christopher', 'Pleister', ',', 'gehen', '.']","['O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",train
842,http://de.wikipedia.org/wiki/Januar_2007 [2009-12-30] ,"['www.presseportal.de', ':Bei', 'der', 'ersten', 'Etappe', 'von', 'Lissabon', 'nach', 'Portimão', 'feiert', 'Volkswagen', 'einen', 'fünffachen', 'Triumph', ',', 'da', 'man', 'geschlossen', 'die', 'Plätze', '1', 'bis', '5', 'belegt', '.']","['B-OTH', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",train
843,http://www.handelsblatt.com/newsticker/technologie/computer-electronic-arts-fuerchtet-weitere-verluste;2526658 [2010-02-09] ,"['Auch', 'das', 'Strategiespiel', '""', 'Sims', '3', '""', 'fand', 'weiter', 'reißenden', 'Absatz', '.']","['O', 'O', 'O', 'O', 'B-OTH', 'I-OTH', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",train
844,gea.de vom 30.09.2005 [2005-09-30] ,"['""', 'Wertvolle', 'Tipps', 'und', 'Hilfe', 'bei', 'Entscheidungen', 'geben', ',', 'sich', 'in', 'Finanzen', 'gut', 'auskennen', 'oder', 'etwa', 'ein', 'Probe-Vorstellungsgespräch', 'machen', '""', ',', 'gaben', 'die', 'Jugendlichen', 'zur', 'Antwort', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",train
845,ngz-online.de vom 12.04.2006 [2006-04-12] ,"['Ich', 'halt', 'es', 'da', 'mit', 'dem', 'Spruch', ':', 'Das', 'Lächeln', 'das', 'du', 'aussendest', 'kehrt', 'zu', 'dir', 'zurück', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",train
846,http://de.wikipedia.org/wiki/Jaime_Mayor_Oreja [2009-11-10] ,"['Einzelnachweise', 'Weblinks', '*', 'Jaime', 'Mayor', 'Oreja', 'auf', 'der', 'Homepage', 'des', 'Europäischen', 'Parlaments', '.']","['O', 'O', 'O', 'B-PER', 'I-PER', 'I-PER', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCderiv', 'O', 'O']",train
847,http://de.wikipedia.org/wiki/Viehberg [2009-01-17] ,"['Für', 'den', 'Wintersport', 'ist', 'der', 'Viehberg', 'mit', 'zwei', 'Schleppliften', 'erschlossen', ',', 'neben', 'denen', 'etwa', '3', 'km', 'Schipisten', 'zur', 'Verfügung', 'stehen', '.']","['O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",train
848,http://www.presseportal.de/pm/6605/1341288/rtl_ii/rss [2009-01-26] ,"['Das', '""', 'Torchwood', '""', '-Team', 'besteht', 'neben', 'Captain', 'Jack', 'Harkness', 'aus', 'der', 'ehemaligen', 'Polizistin', 'Gwen', 'Cooper', ',', 'dem', 'Mediziner', 'Dr', '.', 'Owen', 'Harper', ',', 'der', 'Hardware-Spezialistin', 'Toshiko', 'Sato', 'und', 'Ianto', 'Jones', ',', 'der', '""', 'Mädchen', 'für', 'alles', '""', 'ist', '.']","['O', 'O', 'B-OTH', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",train
849,http://de.wikipedia.org/wiki/Gerhard_Scheu [2009-08-11] ,"['Im', 'Jahr', '1983', 'wurde', 'er', 'Mitglied', 'des', 'Bundestages', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",train
